Date,SPY,EEM,TLT,GLD
2005-02-15,0.0037218439564506013,0.0023669293512023353,-0.005062377438415953,0.0007048653790649931
2005-02-16,0.0006605379990167317,-0.0030781516285220403,-0.003786415626894545,-0.0014101382284351636
2005-02-17,-0.00811822359908235,-0.0016609498637725178,-0.006306571221403398,0.004926674703408775
2005-02-18,0.001329957081171476,0.012228836249188668,-0.00898478175328123,0.000467956439769851
2005-02-22,-0.01498015766955286,-0.0036670898912479592,-0.004411770500942265,0.018999637742317513
2005-02-23,0.007141067270504677,0.0046050248232973896,0.003310903329936824,-0.0034487108457084453
2005-02-24,0.006592237130907577,0.01540019699397763,-0.002205460961683808,-0.0020748442692022466
2005-02-25,0.009848168634774852,0.018252527078589372,0.004846296745313325,0.003915660084462377
2005-02-28,-0.006609783838244814,-0.001678194705214462,-0.010827290538961892,0.0006893894267664206
2005-03-01,0.004961685054821895,0.002810908415023085,-0.0003122231136977159,-0.007146948198724407
2005-03-02,-0.0004952110624269535,-0.016619564199473944,-0.0013385375901798472,0.0006938540552079055
2005-03-03,0.00041278594806201446,0.002758769437588131,-0.0005585857579236862,-0.006495007182720466
2005-03-04,0.012379070823883965,0.011866901006659129,0.01077476260620947,0.009496303825856959
2005-03-07,0.0004888264308341028,0.0065577186408109335,0.003970238898828597,0.002072543061182761
2005-03-08,-0.0037527453115301103,-0.007647536812244174,-0.009509900854990483,0.012800118961104523
2005-03-09,-0.01117966899777646,-0.005739499469176695,-0.016465717642327075,-0.00022710554600360026
2005-03-10,0.002228988413500285,-0.009639468062114083,0.006080451075910734,0.004080719847417438
2005-03-11,-0.007035262827757802,-0.005643803431059379,-0.0073239781134418,0.005190117471778481
2005-03-14,0.006210401092351943,-0.007682800814241154,0.005975882305677557,-0.009043731773192292
2005-03-15,-0.008289354401626352,-0.025230205652313528,-0.006315083507733026,0.0006811804995411508
2005-03-16,-0.008526202541122387,-0.008521387273128128,0.006089882179144591,0.005658043661345511
2005-03-17,0.0020128375509899494,0.01806351521473354,0.0032551410665997366,-0.011120089001181777
2005-03-18,-0.0029737728379617035,-0.00452139821007405,-0.0062950605214873384,0.001596162590733232
2005-03-21,-0.0037182096427060473,-0.014558235136427995,-0.0028239017835765628,-0.018395534624859662
2005-03-22,-0.010212734789582475,-0.018660933535128238,-0.00851787507847413,-0.010263645454440903
2005-03-23,0.0008546881816323235,-0.012753434787419665,0.004779031949269176,-0.005407403742805499
2005-03-24,0.0011960855608459657,-0.0010994645107903058,0.0020406319433914142,-0.0007074350055783737
2005-03-28,0.0014496002530753926,0.006876197336492092,-0.006135297553398362,0.0035323603275894165
2005-03-29,-0.006670957297507395,-0.026211166550884152,0.0059099722066770525,0.00047004600690944275
2005-03-30,0.014060048320948189,0.022529675377669256,0.004972725191352129,0.0011741045353950623
2005-03-31,-0.0018629921174057233,0.010658193134932834,0.007190341295194095,0.004916294198632268
2005-04-01,-0.0045034344791257275,0.005899715676920444,0.0033645361603800933,-0.004681674425482663
2005-04-04,0.0017013242219013425,0.002203282614038994,-0.00022376959052775172,-0.005175203383487659
2005-04-05,0.004750077289021888,-0.0002441856035157828,-0.0025786568100789223,0.0011785325043955194
2005-04-06,0.0034623301497228383,0.013605739404057182,0.003475384349091145,0.004231325102584404
2005-04-07,0.005382219612467205,0.01003590104046147,-0.0080913556822743,-0.0014084831613397084
2005-04-08,-0.010453740405727807,-0.004741347969258224,0.0034921168659397903,0.002814895929692614
2005-04-11,0.0007623507053823698,-0.009648065234568555,0.0053817659646962345,0.0021060065188699692
2005-04-12,0.005152370234635472,0.012524350988914787,0.009238740210391536,0.0014015740215325113
2005-04-13,-0.011864634058958365,-0.020114530642483874,-0.002441344040178596,0.0013996123608867256
2005-04-14,-0.01312952600863814,-0.025926598852399788,-0.0015558950013073696,-0.013848364312432566
2005-04-15,-0.014091767577342368,-0.021277535931984195,0.013150158450809324,0.0021249010358104564
2005-04-18,0.0030615706890404592,0.011758348441646664,-0.0007691765794104183,0.006816270375332937
2005-04-19,0.007916025544772188,0.016611103706918786,0.009621853354711864,0.01372593773248563
2005-04-20,-0.014048174079150575,-0.023874046151349994,-0.002505214177216074,0.0027688699314186373
2005-04-21,0.01923350446224783,0.028393325870757668,-0.010527617361546712,-0.004850521088753664
2005-04-22,-0.0037998407989208094,-0.011110238389955798,0.008342742939000414,0.004620030567512913
2005-04-25,0.0065543117114121845,0.018760811987549548,0.002947772963446581,0.0011516582685481746
2005-04-26,-0.00976124751032356,-0.010279783151924892,-0.001527289089097158,0.004593502966645929
2005-04-27,0.0038988642785307602,-0.009082509663455708,0.0034865011022888787,-0.010133634068112189
2005-04-28,-0.012617185187021642,-0.016069877818737553,0.0073713263657938,-0.004640397217137494
2005-04-29,0.013481398803796986,0.020022400527244008,-0.0017288054593934934,0.008106552333935738
2005-05-02,0.005600077076429452,0.006619075044988166,-0.00021747880691653718,-0.010901126355548211
2005-05-03,0.0017164620073655296,-0.000942792658093831,0.0027103511356594352,-0.0028024947683054522
2005-05-04,0.007689212831608543,0.026892816562361574,-0.008809887594999358,0.003268814598599033
2005-05-05,-0.00034031385029531454,0.005254539286149258,0.0022913283560482447,0.00023303394519147896
2005-05-06,-0.0031548686450993467,0.0026887738055498406,-0.0074402146315691526,-0.009130331207844171
2005-05-09,0.006214771516113935,0.0009105295816215977,0.0009884323905476283,0.0007052728493703425
2005-05-10,-0.010408801852327738,-0.022724373644541995,0.007105413854731913,0.0021129284545669176
2005-05-11,0.005473997927882429,0.004645260324399055,0.0030461471935510783,0.0011719030574265017
2005-05-12,-0.011063959621941651,-0.017220869618977754,0.003902108309475911,-0.012492767987104848
2005-05-13,-0.0019857339404751144,-0.010326276276641759,0.0038863717456474557,-0.004993449513758401
2005-05-16,0.00928988968925069,0.01181414686612619,-0.0011854552683983968,-0.001670039593571195
2005-05-17,0.006655776930527136,0.00024797936803927273,0.00280082357986787,-0.00047767990788377847
2005-05-18,0.010238235419429996,0.019719689676604348,0.006648702446446755,0.004528636676695042
2005-05-19,0.004200305433682714,0.0036361743686690374,-0.002569300366436879,-0.0016660647871720412
2005-05-20,-0.0014261818219621723,-0.0025196873108273665,0.0011783818386856917,-0.007891898239560196
2005-05-23,0.00552517235357205,0.0032939872749527276,0.0077819901747707325,-0.0007206099466198394
2005-05-24,-0.002340598566915968,-0.002905690456090913,0.0027572666380336576,0.0026394883318275482
2005-05-25,-0.0007531642256315736,-0.007204529308219158,-0.0070140296488519615,0.0033492708869692074
2005-05-26,0.0053453379838592,0.011173643549460887,-0.0003195742557571934,-0.004308295568608848
2005-05-27,0.0016647856051391911,0.006739870179852927,0.0010657888805403841,0.004547152554352749
2005-05-31,-0.00642401900917229,-0.008674273217256325,0.012285532975919668,-0.005507006257920899
2005-06-01,0.008501064519765067,0.01174118767007269,0.012171039502670945,-0.0028853769992222954
2005-06-02,0.0021548834402448343,0.007577168853375444,0.002396927738666576,0.013631676194803669
2005-06-03,-0.005063788323087495,-0.005188260631484696,-0.008258895477416922,0.0016613198934977114
2005-06-06,-0.0009162102353157396,0.010019384242259668,0.0052355689143533,0.007324341820024229
2005-06-07,0.0007496804807811228,-0.004973167499594202,0.007905669240656527,-0.002356788114264282
2005-06-08,-0.0018328168166167908,-0.003806418233266052,-0.004777826371329499,-0.0009443087328481455
2005-06-09,0.004742485173813576,0.005229733548836096,-0.0008331457449185067,-0.001654643902374655
2005-06-10,-0.0023268887757174643,0.0028409386270703465,-0.011317840475367873,0.008245976200893991
2005-06-13,0.00315591134040984,0.003963667982119306,-0.006025078678874335,0.003747073510715156
2005-06-14,0.0023196583398039415,0.004088957835361641,-0.0065942292743234295,-0.004216457663253803
2005-06-15,0.0019011779766231745,0.00742964391557992,0.0018126976263687145,0.0032810717059978092
2005-06-16,0.002556808019598198,0.008898825430633167,0.00499380668593665,0.01670566459973835
2005-06-17,0.003698545571758795,0.011971196991728474,-0.00010569346640889335,0.0039040578544222043
2005-06-20,0.00032934580634599365,-0.009068493144576029,-0.0016978864671474579,0.0006873360101561252
2005-06-21,0.0005763936382582734,-0.004842551436108089,0.007300949384996802,0.0034297855454410334
2005-06-22,0.0008229224780371937,0.009387167536869473,0.01205024757525994,-0.002056441943057124
2005-06-23,-0.014165697570166575,-0.017743661389450043,-0.001042248859875633,0.006838395268039535
2005-06-24,-0.007369340159989154,-0.003502725772376295,0.004991840604554117,-0.0027297316581218743
2005-06-27,0.0014279454383314327,0.0062958682827222055,0.0026940023419308704,0.00022772625942488032
2005-06-28,0.008357886809483196,0.007503198931190345,-0.006851941307247478,-0.010531211828189758
2005-06-29,-0.002666968617696673,-0.005830989847936884,-0.00156336168804198,0.0041341423463071925
2005-06-30,-0.005439387848028558,-0.0030678355826963583,0.008931756804765129,-0.004364367604562605
2005-07-01,0.0029321955033874674,0.003624354849248165,-0.012193417372067436,-0.017181705910153004
2005-07-05,0.007999985237365526,0.004443455873235432,-0.009498723777801647,-0.00988480597185764
2005-07-06,-0.008417635278079271,-0.004860588644121903,0.005499355089366322,-0.0007097783269727351
2005-07-07,0.003925999193212921,0.0029199136304256367,0.002106497061738177,0.002600181338699863
2005-07-08,0.011356439949555729,0.010356318094170598,-0.004112591484573306,-0.002363562671597049
2005-07-11,0.0050971854671593335,0.01513431032072633,0.0,0.0066038588233694575
2005-07-12,0.0026213391639445037,0.011837803504138574,-0.005616335397272778,0.0023479342498727383
2005-07-13,0.0013890226662067672,-0.0006691497941256087,-0.0014884958726174315,-0.006824380475663703
2005-07-14,0.0039132396299105315,0.005737717845450568,-0.002558278213737529,-0.01068252172261526
2005-07-15,-0.0005698208714989315,-0.005470050860318202,0.0026649006939802318,0.003573504930082332
2005-07-18,-0.003997223450426028,-0.0030813341841882964,-0.007477586718171012,-0.0009517230480238243
2005-07-19,0.005461457827851271,0.011341705993194487,0.0035313686339890032,-0.0028605248387047126
2005-07-20,0.0034087155638293245,0.00013247458199496214,0.005434077627825188,0.007373118732496952
2005-07-21,-0.005850085922768306,0.010819305507974837,-0.013693555092570316,0.00614219559189617
2005-07-22,0.006659427432714081,-0.002364495010440558,0.007725504119493066,-0.00023550398297923907
2005-07-25,-0.0028370642655321863,-0.008719777213364133,-0.003641301257960903,0.001412372156634946
2005-07-26,0.0012169999896408574,0.005689309102319582,0.0016091487155695068,-0.006134949083469094
2005-07-27,0.0036419578266266663,0.005394963121485141,-0.0016091487155694265,0.004486927584186658
2005-07-28,0.006280924788005887,0.012390295239303684,0.00886546012297598,0.007277913995399496
2005-07-29,-0.006685012753418869,-0.0006480218064308284,-0.009938968776333573,0.001636080651822505
2005-08-01,-0.0007279510445161214,0.016209997861049045,-0.003725586771167949,0.007213559390177959
2005-08-02,0.005967141689013825,0.017583177517294667,-0.0032518425135182713,0.00023179138808199025
2005-08-03,0.002649258496837404,-0.002510901860737773,0.004873242371867014,0.008999700708553276
2005-08-04,-0.008050130058971724,-0.008838859302861705,-0.002055203467499193,0.003440010901869789
2005-08-05,-0.006812491281516629,-0.018559877361925957,-0.007822898736123839,-0.0018332230655092423
2005-08-08,-0.0018736728908047874,0.00682392472122557,-0.0018569925799135226,-0.005750447330267251
2005-08-09,0.006015554782719407,0.0199463469559605,0.003709161041414681,-0.00023066839856781824
2005-08-10,-0.00048695107693522615,0.010634790449194862,-0.0010897608188630715,0.007127317613814467
2005-08-11,0.003965432694737073,-0.005616348693087107,0.006952515931547582,0.01816166188116084
2005-08-12,-0.006157060525320551,-0.01069522926251237,0.01012552934004561,0.0008995034208769364
2005-08-15,0.006157060525320434,0.006933541876062805,-0.002575149085082225,-0.00812463505949221
2005-08-16,-0.013087875642855505,-0.0174884941837768,0.006959663342566737,0.009472289306063036
2005-08-17,-8.175770837611178e-05,0.0006388574432857696,-0.006637647390009325,-0.01447005569274202
2005-08-18,-8.23137846799794e-05,-0.018568835574885582,0.007384020105586428,-0.0018235248916069417
2005-08-19,0.0022894389280023334,-0.003912518540415253,-0.00010603331143525503,-0.005261440849239186
2005-08-22,0.0,0.012336739881307613,-0.0010670883462357156,0.0022910042023477372
2005-08-23,-0.0018800428803164174,-0.009466306167950427,0.004578986878594387,0.0013720001974238192
2005-08-24,-0.008957274426113404,-0.013115414205197328,0.0009566553428876866,-0.003892350006710497
2005-08-25,0.0036255965065406645,0.011158687214566724,0.0031790448010225953,0.0032065852060479284
2005-08-26,-0.006849693154852439,-0.00130600701961222,-0.0003170865548406462,-0.0027478591065202046
2005-08-29,0.007672079662592493,0.010920334863650854,0.001269164091451196,-0.0009176627252673096
2005-08-30,-0.005273390152031078,-0.010528034566765015,0.0063239666804130994,-0.012936225354478486
2005-08-31,0.01255989329988745,0.020562997899367004,0.008368692143945273,0.00902686849425043
2005-09-01,-0.0007342032615489008,0.01373003957036985,-0.006040555778025723,0.018717726769667944
2005-09-02,-0.0017974695732398801,0.00879964077250449,0.0008408819423242513,0.0006781684194120493
2005-09-06,0.011627613791200874,0.012437769324946266,-0.007064979254542444,0.0004518856303791501
2005-09-07,0.0016957181226496772,0.0012356659758752228,-0.009464193697325228,0.0013544329777345609
2005-09-08,-0.003313865914162303,-0.0016061245206693492,0.0010682564553088686,0.006072134751433877
2005-09-09,0.008867314467073615,0.014607654500648548,0.003196752162633297,0.005366776793414331
2005-09-12,-0.002008466793550065,-0.0014638122323728322,-0.0069393380691957305,0.001114437590335973
2005-09-13,-0.005564463847612163,-0.011290660034152786,0.00523513628626127,-0.007378412759289671
2005-09-14,-0.00364552231999343,-0.0035865423076485866,-0.0038426787771516993,0.008936558784336007
2005-09-15,-0.0004869360055133237,0.005805278760073655,-0.008271786252203655,0.010179311141287253
2005-09-16,0.0070859592193450996,0.015277217689838904,-0.00660147056290646,0.008768174001461274
2005-09-19,-0.003325610622720138,-0.0014566711263801573,0.0021687423671152718,0.009340793593402948
2005-09-20,-0.008485046916381226,0.0026685927982243274,0.0025966673310451366,-0.00043253586017500794
2005-09-21,-0.00938466389444005,0.009404382051306394,0.009251449273088972,0.01779448438266131
2005-09-22,0.003550569537644862,-0.010010529264722628,-0.0009650027687096839,-0.014986380843891567
2005-09-23,0.0008235240326076757,-0.0008488641228981089,-0.007530135995284549,-0.0017271556880254209
2005-09-26,0.0011522353165887276,0.00881709249775884,-0.004544933703644839,0.006246674492227192
2005-09-27,-0.0002467107159838821,-0.006635421403436169,0.0014090793298354135,-0.006895086482796446
2005-09-28,0.0009865694437758087,0.011314541875977595,0.0066939425934794,0.011821722663041578
2005-09-29,0.008103793421305202,0.01744103478872982,-0.004529880326545457,0.006389782004315867
2005-09-30,0.0030934363494003496,-0.0016478599980800043,-0.003464847949481902,-0.008528787613907051
2005-10-03,-0.003582663526955751,0.006341955062135146,-0.00784898789004431,-0.006013819610977734
2005-10-04,-0.011319805505594048,-0.009410019443712827,0.0032880951556959097,0.0006461202839017118
2005-10-05,-0.013203805864942506,-0.030841618135605178,0.0043653584920927595,-0.001939450047779739
2005-10-06,-0.003600760875096568,-0.035604888683192955,-0.003819080858860006,0.018168683528509144
2005-10-07,0.0034337679291593084,0.024452095090467755,0.004036885664088181,0.003172288297702827
2005-10-10,-0.008480088008911691,-0.0033329583629586523,-0.0006534760418711557,0.00021109092407153046
2005-10-11,-0.00143450792032972,0.0043183680319584744,-0.0020723782849145526,0.000422128712852118
2005-10-12,-0.007883267711992123,-0.03113730067760895,-0.009765277338733929,-0.011460246985187512
2005-10-13,-0.000596004040195665,-0.006243056918000864,-0.0036445755576421006,0.003622076732456221
2005-10-14,0.010504187631316823,-0.003841763055695355,-0.001550220467978642,-0.004689866225957319
2005-10-17,0.0037008100976863912,0.01097389148404273,-0.00022111654911712944,0.009781049621695053
2005-10-18,-0.010889661287149365,-0.025708604563894222,0.0011070635042690138,-0.005516634533112237
2005-10-19,0.016498803900885952,0.019343149920440682,0.0004425972927952498,-0.01414207941303838
2005-10-20,-0.01777247264304668,-0.041061482129308484,0.0026520505114387576,-0.007799012917697535
2005-10-21,0.0039014104307120503,0.026265258648232478,0.009230703364517374,0.011675828111288618
2005-10-24,0.015372908899485014,0.026603626816209418,-0.007795762870963529,-0.0027984318839231513
2005-10-25,-0.0020026537058270575,-0.019885990364726283,-0.00863550139657017,0.014339506874232317
2005-10-26,-0.0029275191341078723,0.003598144961979171,-0.007365248378648326,-0.0027662761718075758
2005-10-27,-0.010696275616474665,-0.024018943773274702,0.003578170554498913,0.005312944138745386
2005-10-28,0.014291729712226274,0.025941591838370706,0.00011173066553182109,0.0008474770609084391
2005-10-31,0.002750664708741613,0.017767357245015037,0.0018947073964021802,-0.017518065391236633
2005-11-01,0.002992247148303763,0.017456211081053843,-0.0011528545987422164,-0.014544964457705811
2005-11-02,0.010403508299734285,0.015333226039801263,-0.00471408804113556,0.008708993064364326
2005-11-03,0.004261610751825176,0.0010950421978824165,-0.0067763009693304855,-0.0036920876637241665
2005-11-04,-0.0013096684364874585,-0.0020690783352553858,-0.0015869008287353206,-0.009839387913189087
2005-11-07,0.0009824120952079628,0.0007305894879599607,0.0033979361085831198,0.00569681951966618
2005-11-08,0.0,-0.009419709283861145,0.009679353730618283,0.0030540902705580722
2005-11-09,0.0013078371063100465,0.01488366127068619,-0.010357784111857593,0.014058877980764004
2005-11-10,0.007732453358821598,0.0015734201554017525,0.012149219849450752,-0.001719730223224147
2005-11-11,0.003399542866336284,0.0021737663324870567,0.0005574657882236817,0.0068610839264361964
2005-11-14,-0.0005658485695683075,-0.0026578429631482206,-0.007514175519728267,-0.003853575924959696
2005-11-15,-0.0036446174959809618,-0.005701438356374801,0.0065089452605072455,0.0008576526265601306
2005-11-16,0.0020267078572148364,0.008479738195239261,0.010459653418349825,0.02371985302617489
2005-11-17,0.00926922223746434,0.014609597978962203,0.0024325818749901997,0.014544215969487923
2005-11-18,0.0039235287484634205,0.0027303705507005136,-0.004649017873391759,-0.0004126358227933849
2005-11-21,0.005021933620661387,0.0005925466734099737,0.002990825446235083,0.010877533415953692
2005-11-22,0.004284532377773037,-0.0004740712718041987,0.0013267249398351201,0.006713442196576113
2005-11-23,0.005763151122210274,0.010494729231168707,-0.003873542759127344,-0.003452794469951524
2005-11-25,0.0007870893907049497,-0.0007039441474288757,0.003652258839586957,0.005478285871055113
2005-11-28,-0.007104265140020319,-0.006359235703358259,0.004959174506558551,0.006454308610487604
2005-11-29,-0.0011099428616935627,-0.008899428062247458,-0.009498417568516165,0.0012054965904707295
2005-11-30,-0.005407640903456126,0.0023811843788453784,-0.0011112108609131542,-0.01415596498702683
2005-12-01,0.01015499706064168,0.025822771692374746,-0.0015630107557198303,0.0215581982756461
2005-12-02,0.0012619127687397644,-0.0011590272325090701,0.0003347613945154962,0.002985404328326618
2005-12-05,-0.0021305069690177795,0.008087329082067616,-0.004479294028125998,0.009099945909995211
2005-12-06,0.0018943105886810943,0.00916445584256657,0.010162217267112129,0.002163876369716232
2005-12-07,-0.005852597003509918,-0.009509632880208395,-0.0037863082460970953,0.008414105193713344
2005-12-08,-0.0006343013506391375,-0.007510299792751307,0.006448250990942498,0.011238285771298415
2005-12-09,0.002615403060692743,0.010154551708051482,-0.007898144781959899,0.009587800874615747
2005-12-12,0.0009491700279513593,0.005723970984905626,-0.0018998626639384797,0.0030487798575956843
2005-12-13,0.0067782772968538576,0.01304241201707377,0.0036850002222074242,-0.0174651751961011
2005-12-14,0.003920030833646902,-0.0066698232629691726,0.01020426952651892,-0.02549163624918632
2005-12-15,-0.002899306902253798,-0.004091666077152401,-0.0024307431104016496,-0.0021870332902152977
2005-12-16,-0.003223770039422903,-0.0034229393013910643,0.0033131941857001495,-0.0029901651531156147
2005-12-19,-0.005157160900154505,-0.0022884527884958683,0.0009920399229096618,0.0025919876207500217
2005-12-20,0.0009541060588559862,0.008554604899450447,-0.0012119518869216426,-0.023777067739602628
2005-12-21,0.0015880979967626103,0.01611015387852519,-0.0017670440508934426,0.006706620338919612
2005-12-22,0.005223180995184286,0.00022335443566877234,0.007922635139381169,0.015476149921333452
2005-12-23,0.0005523385020390968,0.005947863135989964,0.006119611896258118,-0.0003989718404908519
2005-12-27,-0.010228847626826857,-0.011180933045771127,0.00813631898868379,0.010321657066455383
2005-12-28,0.002229407465324234,0.0027218473629091224,-0.0027923589963982963,0.016257371598287152
2005-12-29,-0.0044632651581744285,0.00011330666666537158,0.0021730730307688447,0.0
2005-12-30,-0.0054467502701605695,-0.0005664663050297575,-0.002281723377464301,0.00213489857106166
2006-01-03,0.01743619121379723,0.036711371151172484,-0.0013065590068033278,0.02941944910807375
2006-01-04,0.0047245970885657065,0.009025372395741625,0.002393565316326621,0.003382831797150453
2006-01-05,0.0006280832975105063,0.005075158936478123,-0.0011953500212579745,-0.018175416840417152
2006-01-06,0.00828677863133782,0.0206782834131964,-0.0018533717653098716,0.02602449436115473
2006-01-09,0.0025663844449173227,0.009763397206378695,0.0006551564702412698,0.016248460425883546
2006-01-10,0.0010089103485224399,-0.012086855638574147,-0.008095632319811818,-0.009939288552968184
2006-01-11,0.003175685774241696,0.011669058897457507,-0.001648285211208996,0.008656420300679264
2006-01-12,-0.003951653820795883,-0.013997928363491112,0.006689077758719889,-0.001835508499204341
2006-01-13,-0.0009322672017388279,0.0010589671889850642,0.005773887208906064,0.018385852058020367
2006-01-17,-0.002723267104033917,-0.01762399415391378,0.004445716361978886,-0.003252040989607987
2006-01-18,-0.003982496492942437,-0.000538897272330389,-0.0003241964215455429,-0.02176979137145157
2006-01-19,0.0038261782653315857,0.03183315260554413,-0.0029267150698239577,0.02772383396043182
2006-01-20,-0.018405634510845027,-0.030217145564991395,0.002601780006471981,-0.007040364605841864
2006-01-23,0.003566378898439164,0.028649096550267848,-0.00032393168762029714,0.010273131505108786
2006-01-24,0.001028093032470739,0.015568888968017919,-0.004885141619262828,-0.0007175052420346415
2006-01-25,0.0008686827818279936,0.0005144060670383021,-0.010941745644143392,0.007329966694290513
2006-01-26,0.00551117784734373,0.023399151280406316,-0.004299318682489286,-0.004642006558574431
2006-01-27,0.009222315032493319,0.01139795539756028,0.0,-0.004483910215659325
2006-01-30,-0.0007784872952315564,-0.004683902043955967,-0.000993822533193772,0.018698776919120332
2006-01-31,-0.007345262353720776,0.006570523820847612,0.002760209102478507,0.00035280398276080644
2006-02-01,0.00695622290515063,-0.0004963011627819904,-0.0034257083576859524,0.0
2006-02-02,-0.01167313059028234,-0.026048250216903057,0.0018872199324944843,0.004926096846573146
2006-02-03,-0.004977079423787461,-0.013748083532740332,0.007068330369779726,-0.008459682883606469
2006-02-06,0.0026102558021775624,0.023482415496705798,0.0019796422485828654,0.0038862655930409257
2006-02-07,-0.008886293955263901,-0.02658643217934026,-0.004734827154189809,-0.03809304894107721
2006-02-08,0.009044110723846406,0.0031040166826345906,-0.0023205232522380045,0.00420366800672235
2006-02-09,-0.0016598537710732018,0.002579207508425774,0.004524732216257512,0.02432330429712352
2006-02-10,0.0018176456374530585,-0.0015468506963061278,-0.005521434982310286,-0.025053114848127972
2006-02-13,-0.001817645637453145,-0.0249738960890267,0.00011082969599823281,-0.019722317881601545
2006-02-14,0.01054483010602562,0.024973896089026684,-0.003549173817140926,0.014231835019739241
2006-02-15,0.0035160808015055763,-0.005173190514066824,0.002442424675260744,-0.013487564404801337
2006-02-16,0.007460529878945821,0.025602939224079673,0.00022081769617540316,0.01403795023117115
2006-02-17,-0.002713734783137586,-0.0013154678864566419,0.00794743259203503,0.008038016031443143
2006-02-21,-0.002487355937463932,-0.008847587926563894,-0.0016508958600181137,0.0029069760713780913
2006-02-22,0.006052484561641796,0.005399623991241005,0.006806033932048129,0.0039833697886547965
2006-02-23,-0.0014708186249191267,-0.000304966059115647,-0.002519968102289121,-0.012729773023942181
2006-02-24,0.0025532466954436062,0.0019293579589220293,-0.001535978183895437,0.018136151993469803
2006-02-27,0.00038640163004041874,0.009087300770488577,-0.0016497222495075663,-0.007577127477402215
2006-02-28,-0.009546689070110461,-0.026378009558528252,0.004939508229849661,0.015275676084631486
2006-03-01,0.008851007201917704,0.027281746559284708,-0.006059944029971404,0.0005348806365655907
2006-03-02,-7.718508649187359e-05,0.000803492469244858,-0.0069878951757148715,0.011343673633042218
2006-03-03,-0.004649185206896532,-0.016797166364835945,-0.005804535276418851,-0.008140248406057845
2006-03-06,-0.00459264747886178,-0.015424446158447904,-0.008769895500915486,-0.01883293493158655
2006-03-07,-0.0015615613071957568,-0.03586881580619782,0.0006774392694850138,-0.005082580890901775
2006-03-08,0.0021077827954751856,0.005890072588357436,-0.0003382112445538963,-0.017995335485148433
2006-03-09,-0.006728934144303578,-0.010195734033825813,0.0003382112445539686,0.004990315328593799
2006-03-10,0.009454110061476178,0.020817380460525274,-0.0037309908991767908,-0.007587707988952681
2006-03-13,0.0018649693910040696,-0.0010570017910363993,-0.0007934421385652692,0.00887743074453615
2006-03-14,0.010424049504816112,0.030723481532404787,0.006666075796273623,0.010258334271688237
2006-03-15,0.004445453685839962,0.011522904417316435,-0.005419602891047159,0.004545875722809695
2006-03-16,0.002062856405322436,-0.008962455253297322,0.00901680250220306,0.0039833697886547965
2006-03-17,0.0008346849646269361,0.0070344929576589095,-0.003034319268225587,-0.003983369788654952
